FID_1,Identifyin,Date,Time,a_Latitude,a_Longitud,FID_2,Field1,Field2,Field3,Field4,Field5,Field6,Distance
944,968,6/29/2011,0.084293981,28.68327610000,-92.18673092000,431,-92.19000000000,,28.68000000000,,,0.30000000000,0.00462814
598,604,6/27/2011,0.504861111,28.66905000000,-91.98320000000,434,-91.98000000000,,28.68000000000,,,0.32000000000,0.01140800
966,990,6/29/2011,0.10375,28.68670610000,-91.96306105000,434,-91.98000000000,,28.68000000000,,,0.32000000000,0.01821812
967,991,6/29/2011,0.104409722,28.71208079000,-91.94783785000,434,-91.98000000000,,28.68000000000,,,0.32000000000,0.04542665
137,590,6/27/2011,0.491678241,28.67046667000,-91.74985000000,437,-91.77000000000,,28.68000000000,,,0.45000000000,0.02229141
1217,1246,6/30/2011,0.406111111,28.67143288000,-91.73799148000,437,-91.77000000000,,28.68000000000,,,0.45000000000,0.03313519
1218,1247,6/30/2011,0.407418981,28.67471464000,-91.73706522000,437,-91.77000000000,,28.68000000000,,,0.45000000000,0.03335618
1222,1251,6/30/2011,0.409652778,28.67035956000,-91.80112869000,437,-91.77000000000,,28.68000000000,,,0.45000000000,0.03258732
1223,1252,6/30/2011,0.409814815,28.67739267000,-91.80292798000,437,-91.77000000000,,28.68000000000,,,0.45000000000,0.03303105
1214,1243,6/30/2011,0.405138889,28.68345255000,-91.69244614000,438,-91.70000000000,,28.68000000000,,,0.46000000000,0.00830547
1215,1244,6/30/2011,0.405266204,28.69488652000,-91.70811588000,438,-91.70000000000,,28.68000000000,,,0.46000000000,0.01695512
1216,1245,6/30/2011,0.405462963,28.68968429000,-91.71585671000,438,-91.70000000000,,28.68000000000,,,0.46000000000,0.01858012
1362,1394,6/30/2011,0.506273148,28.69520127000,-91.72001408000,438,-91.70000000000,,28.68000000000,,,0.46000000000,0.02513249
1376,1408,6/30/2011,0.522974537,28.64721667000,-91.53516667000,440,-91.56000000000,,28.68000000000,,,0.41000000000,0.04112713
1377,1409,6/30/2011,0.523611111,28.65470000000,-91.53188333000,440,-91.56000000000,,28.68000000000,,,0.41000000000,0.03782376
1378,1411,6/30/2011,0.523622685,28.65668880000,-91.53363033000,440,-91.56000000000,,28.68000000000,,,0.41000000000,0.03519619
1379,1412,6/30/2011,0.523645833,28.67058368000,-91.53767206000,440,-91.56000000000,,28.68000000000,,,0.41000000000,0.02423229
1381,1414,6/30/2011,0.523657407,28.67414474000,-91.52999174000,440,-91.56000000000,,28.68000000000,,,0.41000000000,0.03057417
1384,1417,6/30/2011,0.525046296,28.68490000000,-91.53283333000,440,-91.56000000000,,28.68000000000,,,0.41000000000,0.02760504
1380,1413,6/30/2011,0.523657407,28.66762737000,-91.51748706000,441,-91.49000000000,,28.68000000000,,,0.35000000000,0.03014333
1382,1415,6/30/2011,0.52431713,28.68546433000,-91.51730443000,441,-91.49000000000,,28.68000000000,,,0.35000000000,0.02784584
1383,1416,6/30/2011,0.524328704,28.69418101000,-91.52203253000,441,-91.49000000000,,28.68000000000,,,0.35000000000,0.03503119
1385,1418,6/30/2011,0.525717593,28.70463623000,-91.51460091000,441,-91.49000000000,,28.68000000000,,,0.35000000000,0.03481592
1386,1419,6/30/2011,0.525729167,28.71247452000,-91.51807745000,441,-91.49000000000,,28.68000000000,,,0.35000000000,0.04292945
541,541,6/27/2011,0.447928241,28.65666667000,-91.39611667000,442,-91.42000000000,,28.68000000000,,,0.47000000000,0.03338949
542,542,6/27/2011,0.447962963,28.64570000000,-91.40690000000,442,-91.42000000000,,28.68000000000,,,0.47000000000,0.03671648
128,162,6/25/2011,0.411435185,28.66484978000,-91.38111590000,443,-91.35000000000,,28.68000000000,,,0.46000000000,0.03460821
139,534,6/27/2011,0.441030093,28.67445000000,-91.32310000000,443,-91.35000000000,,28.68000000000,,,0.46000000000,0.02746657
535,535,6/27/2011,0.446550926,28.68896667000,-91.34968333000,443,-91.35000000000,,28.68000000000,,,0.46000000000,0.00897226
536,536,6/27/2011,0.4465625,28.68788333000,-91.35170000000,443,-91.35000000000,,28.68000000000,,,0.46000000000,0.00806455
537,537,6/27/2011,0.446574074,28.68615000000,-91.35598333000,443,-91.35000000000,,28.68000000000,,,0.46000000000,0.00858037
538,538,6/27/2011,0.446574074,28.68413333000,-91.36063333000,443,-91.35000000000,,28.68000000000,,,0.46000000000,0.01140842
539,539,6/27/2011,0.446585648,28.68225000000,-91.36460000000,443,-91.35000000000,,28.68000000000,,,0.46000000000,0.01477236
540,540,6/27/2011,0.44724537,28.67503333000,-91.37608333000,443,-91.35000000000,,28.68000000000,,,0.46000000000,0.02655199
1179,1208,6/30/2011,0.392141204,28.66565890000,-91.32271021000,443,-91.35000000000,,28.68000000000,,,0.46000000000,0.03082855
1180,1209,6/30/2011,0.392430556,28.67720719000,-91.32669183000,443,-91.35000000000,,28.68000000000,,,0.46000000000,0.02347489
1184,1213,6/30/2011,0.392962963,28.70541573000,-91.32027927000,443,-91.35000000000,,28.68000000000,,,0.46000000000,0.03910602
1185,1214,6/30/2011,0.39306713,28.70906090000,-91.32436896000,443,-91.35000000000,,28.68000000000,,,0.46000000000,0.03874901
1176,1205,6/30/2011,0.391724537,28.65270944000,-91.29756292000,444,-91.28000000000,,28.68000000000,,,0.48000000000,0.03245352
1177,1206,6/30/2011,0.391782407,28.65413740000,-91.30233632000,444,-91.28000000000,,28.68000000000,,,0.48000000000,0.03417287
1178,1207,6/30/2011,0.392037037,28.66532057000,-91.30536382000,444,-91.28000000000,,28.68000000000,,,0.48000000000,0.02930544
1181,1210,6/30/2011,0.392453704,28.68260242000,-91.31259382000,444,-91.28000000000,,28.68000000000,,,0.48000000000,0.03269755
1182,1211,6/30/2011,0.392615741,28.69107286000,-91.31018202000,444,-91.28000000000,,28.68000000000,,,0.48000000000,0.03214907
1183,1212,6/30/2011,0.3928125,28.69953427000,-91.31488740000,444,-91.28000000000,,28.68000000000,,,0.48000000000,0.03998398
521,518,6/27/2011,0.416689815,28.69487260000,-91.09016112000,447,-91.07000000000,,28.68000000000,,,0.45000000000,0.02505324
1131,1161,6/30/2011,0.373854167,28.70866667000,-91.08521667000,447,-91.07000000000,,28.68000000000,,,0.45000000000,0.03245497
1122,1150,6/30/2011,0.370972222,28.70642500000,-90.98709167000,448,-91.00000000000,,28.68000000000,,,0.50000000000,0.02940928
1124,1152,6/30/2011,0.371493056,28.70378363000,-90.96685227000,448,-91.00000000000,,28.68000000000,,,0.50000000000,0.04079746
1125,1153,6/30/2011,0.371678241,28.70407215000,-90.97599095000,448,-91.00000000000,,28.68000000000,,,0.50000000000,0.03399857
1126,1154,6/30/2011,0.371736111,28.70383555000,-90.97879380000,448,-91.00000000000,,28.68000000000,,,0.50000000000,0.03190355
1127,1156,6/30/2011,0.3721875,28.70452581000,-91.00165514000,448,-91.00000000000,,28.68000000000,,,0.50000000000,0.02458160
1128,1157,6/30/2011,0.3721875,28.70452581000,-91.00165514000,448,-91.00000000000,,28.68000000000,,,0.50000000000,0.02458160
1129,1158,6/30/2011,0.372384259,28.70448120000,-91.01156667000,448,-91.00000000000,,28.68000000000,,,0.50000000000,0.02707613
1130,1159,6/30/2011,0.372384259,28.70501980000,-91.01156667000,448,-91.00000000000,,28.68000000000,,,0.50000000000,0.02756408
1133,1163,6/30/2011,0.380821759,28.65707015000,-91.01257723000,448,-91.00000000000,,28.68000000000,,,0.50000000000,0.02615272
1116,1144,6/30/2011,0.369675926,28.66367257000,-90.89776856000,449,-90.93000000000,,28.68000000000,,,0.37000000000,0.03613102
1117,1145,6/30/2011,0.369895833,28.67064161000,-90.90547692000,449,-90.93000000000,,28.68000000000,,,0.37000000000,0.02624806
1118,1146,6/30/2011,0.370104167,28.67915000000,-90.91096667000,449,-90.93000000000,,28.68000000000,,,0.37000000000,0.01905230
1119,1147,6/30/2011,0.370358796,28.68659437000,-90.92007370000,449,-90.93000000000,,28.68000000000,,,0.37000000000,0.01191709
1120,1148,6/30/2011,0.370775463,28.70261226000,-90.93152887000,449,-90.93000000000,,28.68000000000,,,0.37000000000,0.02266389
1121,1149,6/30/2011,0.370891204,28.70281070000,-90.93677742000,449,-90.93000000000,,28.68000000000,,,0.37000000000,0.02379625
1123,1151,6/30/2011,0.37119213,28.70688614000,-90.95157531000,449,-90.93000000000,,28.68000000000,,,0.37000000000,0.03447258
466,462,6/27/2011,0.389560185,28.69334510000,-90.87022531000,450,-90.86000000000,,28.68000000000,,,0.37000000000,0.01681216
467,463,6/27/2011,0.390300926,28.65966830000,-90.86937857000,450,-90.86000000000,,28.68000000000,,,0.37000000000,0.02239052
451,436,6/27/2011,0.37037037,28.69880620000,-90.68298112000,453,-90.65000000000,,28.68000000000,,,0.35000000000,0.03796614
1064,1086,6/30/2011,0.352106481,28.70841385000,-90.57312349000,454,-90.58000000000,,28.68000000000,,,0.38000000000,0.02923411
1065,1087,6/30/2011,0.35287037,28.67780241000,-90.58820462000,454,-90.58000000000,,28.68000000000,,,0.38000000000,0.00849383
1066,1088,6/30/2011,0.353032407,28.67053574000,-90.59107129000,454,-90.58000000000,,28.68000000000,,,0.38000000000,0.01456522
1067,1089,6/30/2011,0.353136574,28.66532014000,-90.58949456000,454,-90.58000000000,,28.68000000000,,,0.38000000000,0.01748270
1068,1090,6/30/2011,0.353240741,28.66218705000,-90.59454634000,454,-90.58000000000,,28.68000000000,,,0.38000000000,0.02299777
56,89,6/25/2011,0.336238426,28.67448333000,-90.47838333000,455,-90.51000000000,,28.68000000000,,,0.37000000000,0.03209435
1033,1057,6/30/2011,0.343159722,28.70131161000,-90.34185262000,457,-90.37000000000,,28.68000000000,,,0.42000000000,0.03530524
1034,1058,6/30/2011,0.343726852,28.71174542000,-90.36755773000,457,-90.37000000000,,28.68000000000,,,0.42000000000,0.03183923
1035,1059,6/30/2011,0.343796296,28.70790485000,-90.37281433000,457,-90.37000000000,,28.68000000000,,,0.42000000000,0.02804641
1036,1060,6/30/2011,0.344039352,28.71193949000,-90.38317973000,457,-90.37000000000,,28.68000000000,,,0.42000000000,0.03455194
18,81,6/25/2011,0.323275463,28.70167513000,-90.28426559000,458,-90.30000000000,,28.68000000000,,,0.47000000000,0.02678400
1028,1052,6/30/2011,0.341585648,28.67143662000,-90.26858517000,458,-90.30000000000,,28.68000000000,,,0.47000000000,0.03256107
1029,1053,6/30/2011,0.341701389,28.67605268000,-90.27280054000,458,-90.30000000000,,28.68000000000,,,0.47000000000,0.02748439
1030,1054,6/30/2011,0.34181713,28.66283673000,-90.28399386000,458,-90.30000000000,,28.68000000000,,,0.47000000000,0.02346858
1031,1055,6/30/2011,0.342534722,28.68775299000,-90.31364624000,458,-90.30000000000,,28.68000000000,,,0.47000000000,0.01569486
1032,1056,6/30/2011,0.342777778,28.69244453000,-90.32484627000,458,-90.30000000000,,28.68000000000,,,0.47000000000,0.02778855
50,80,6/25/2011,0.323055556,28.71420201000,-90.25903393000,459,-90.23000000000,,28.68000000000,,,0.56000000000,0.04486364
51,82,6/25/2011,0.3234375,28.69790827000,-90.25537353000,459,-90.23000000000,,28.68000000000,,,0.56000000000,0.03105676
1024,1048,6/30/2011,0.340162037,28.64626148000,-90.20011393000,459,-90.23000000000,,28.68000000000,,,0.56000000000,0.04507178
1025,1049,6/30/2011,0.34025463,28.64752648000,-90.20510712000,459,-90.23000000000,,28.68000000000,,,0.56000000000,0.04091681
1026,1050,6/30/2011,0.340532407,28.65221943000,-90.21851826000,459,-90.23000000000,,28.68000000000,,,0.56000000000,0.03005978
1027,1051,6/30/2011,0.340972222,28.65932756000,-90.23935820000,459,-90.23000000000,,28.68000000000,,,0.56000000000,0.02269197
1023,1047,6/30/2011,0.339930556,28.64601667000,-90.18825000000,460,-90.16000000000,,28.68000000000,,,0.65000000000,0.04419196
27,50,6/25/2011,0.30193287,28.70624053000,-90.06329199000,461,-90.09000000000,,28.68000000000,,,0.36000000000,0.03744173
28,51,6/25/2011,0.302199074,28.70020000000,-90.07473333000,461,-90.09000000000,,28.68000000000,,,0.36000000000,0.02532017
403,382,6/27/2011,0.309027778,28.65726667000,-90.09028333000,461,-90.09000000000,,28.68000000000,,,0.36000000000,0.02273510
373,351,6/26/2011,0.462569444,28.66213333000,-89.89801667000,464,-89.88000000000,,28.68000000000,,,0.59000000000,0.02537357
374,352,6/26/2011,0.463414352,28.70414617000,-89.90593197000,464,-89.88000000000,,28.68000000000,,,0.59000000000,0.03543310
375,353,6/26/2011,0.463414352,28.70438729000,-89.90496749000,464,-89.88000000000,,28.68000000000,,,0.59000000000,0.03490151
366,344,6/26/2011,0.459409722,28.65078333000,-89.73961667000,466,-89.74000000000,,28.68000000000,,,0.76000000000,0.02921918
368,346,6/26/2011,0.459918981,28.64510921000,-89.76596623000,466,-89.74000000000,,28.68000000000,,,0.76000000000,0.04349267
143,304,6/26/2011,0.429108796,28.67998989000,-89.66763390000,467,-89.67000000000,,28.68000000000,,,0.84000000000,0.00236612
328,303,6/26/2011,0.428958333,28.67096667000,-89.65140000000,467,-89.67000000000,,28.68000000000,,,0.84000000000,0.02067755
360,338,6/26/2011,0.457361111,28.70422709000,-89.68338723000,467,-89.67000000000,,28.68000000000,,,0.84000000000,0.02767977
361,339,6/26/2011,0.45787037,28.68541202000,-89.64286855000,467,-89.67000000000,,28.68000000000,,,0.84000000000,0.02766596
363,341,6/26/2011,0.458263889,28.64813284000,-89.67211003000,467,-89.67000000000,,28.68000000000,,,0.84000000000,0.03193694
364,342,6/26/2011,0.458287037,28.65248909000,-89.67546300000,467,-89.67000000000,,28.68000000000,,,0.84000000000,0.02804808
365,343,6/26/2011,0.45849537,28.65767240000,-89.68856995000,467,-89.67000000000,,28.68000000000,,,0.84000000000,0.02904074
327,301,6/26/2011,0.426412037,28.70955915000,-89.57974797000,468,-89.60000000000,,28.68000000000,,,0.92000000000,0.03583138
793,817,6/29/2011,0.385428241,28.71887681000,-93.85600701000,495,-93.87000000000,,28.75000000000,,,0.32000000000,0.03412414
794,818,6/29/2011,0.386354167,28.76101743000,-93.85729903000,495,-93.87000000000,,28.75000000000,,,0.32000000000,0.01681364
1542,1581,7/1/2011,0.410763889,28.78296667000,-93.06401569000,507,-93.03000000000,,28.75000000000,,,0.32000000000,0.04736949
706,723,6/28/2011,0.432638889,28.77946667000,-92.96846667000,508,-92.96000000000,,28.75000000000,,,0.32000000000,0.03065892
707,724,6/28/2011,0.432650463,28.77595080000,-92.96940048000,508,-92.96000000000,,28.75000000000,,,0.32000000000,0.02760096
708,725,6/28/2011,0.433356481,28.73361182000,-92.97408756000,508,-92.96000000000,,28.75000000000,,,0.32000000000,0.02161092
709,726,6/28/2011,0.433368056,28.72698723000,-92.97499210000,508,-92.96000000000,,28.75000000000,,,0.32000000000,0.02746544
1543,1582,7/1/2011,0.411585648,28.74571667000,-92.97193333000,508,-92.96000000000,,28.75000000000,,,0.32000000000,0.01267877
1544,1583,7/1/2011,0.411990741,28.72751315000,-92.97714802000,508,-92.96000000000,,28.75000000000,,,0.32000000000,0.02827920
668,683,6/28/2011,0.390717593,28.75673333000,-92.80701667000,510,-92.82000000000,,28.75000000000,,,0.32000000000,0.01462548
669,684,6/28/2011,0.390914352,28.76627377000,-92.80629536000,510,-92.82000000000,,28.75000000000,,,0.32000000000,0.02127564
670,685,6/28/2011,0.391053241,28.77260635000,-92.80329604000,510,-92.82000000000,,28.75000000000,,,0.32000000000,0.02810817
1566,1605,7/1/2011,0.425011574,28.74394194000,-92.79653926000,510,-92.82000000000,,28.75000000000,,,0.32000000000,0.02423028
1567,1606,7/1/2011,0.425011574,28.74581807000,-92.80040080000,510,-92.82000000000,,28.75000000000,,,0.32000000000,0.02004039
1568,1608,7/1/2011,0.425717593,28.78082682000,-92.79318266000,510,-92.82000000000,,28.75000000000,,,0.32000000000,0.04085906
180,671,6/28/2011,0.380243056,28.77240240000,-92.62799379000,513,-92.61000000000,,28.75000000000,,,0.32000000000,0.02873402
658,672,6/28/2011,0.381006944,28.73288333000,-92.63881667000,513,-92.61000000000,,28.75000000000,,,0.32000000000,0.03351687
635,644,6/28/2011,0.341608796,28.72918253000,-92.44026944000,515,-92.47000000000,,28.75000000000,,,0.32000000000,0.03629426
636,645,6/28/2011,0.341875,28.74118843000,-92.43604429000,515,-92.47000000000,,28.75000000000,,,0.32000000000,0.03508039
637,646,6/28/2011,0.341944444,28.74388719000,-92.43266629000,516,-92.40000000000,,28.75000000000,,,0.32000000000,0.03323331
617,625,6/28/2011,0.323773148,28.73487397000,-92.14531337000,520,-92.12000000000,,28.75000000000,,,0.45000000000,0.02948836
940,964,6/29/2011,0.080763889,28.75630252000,-92.14849298000,520,-92.12000000000,,28.75000000000,,,0.45000000000,0.02918170
941,965,6/29/2011,0.080868056,28.76080917000,-92.13890720000,520,-92.12000000000,,28.75000000000,,,0.45000000000,0.02177890
942,966,6/29/2011,0.081273148,28.75111667000,-92.13201667000,520,-92.12000000000,,28.75000000000,,,0.45000000000,0.01206844
943,967,6/29/2011,0.082407407,28.75720000000,-92.14080000000,520,-92.12000000000,,28.75000000000,,,0.45000000000,0.02201091
968,992,6/29/2011,0.105208333,28.74613965000,-91.93525175000,523,-91.91000000000,,28.75000000000,,,0.40000000000,0.02554512
1224,1253,6/30/2011,0.41150463,28.75116493000,-91.82644564000,524,-91.84000000000,,28.75000000000,,,0.39000000000,0.01360433
1225,1254,6/30/2011,0.411655093,28.75718423000,-91.82952885000,524,-91.84000000000,,28.75000000000,,,0.39000000000,0.01269875
1226,1255,6/30/2011,0.412210648,28.78032013000,-91.83639230000,524,-91.84000000000,,28.75000000000,,,0.39000000000,0.03053401
584,588,6/27/2011,0.489606481,28.76966667000,-91.69878333000,526,-91.70000000000,,28.75000000000,,,0.44000000000,0.01970427
585,589,6/27/2011,0.490277778,28.74938333000,-91.70761667000,526,-91.70000000000,,28.75000000000,,,0.44000000000,0.00764159
1211,1240,6/30/2011,0.403333333,28.74560000000,-91.62896667000,527,-91.63000000000,,28.75000000000,,,0.33000000000,0.00451971
1212,1241,6/30/2011,0.403773148,28.73534261000,-91.64856730000,527,-91.63000000000,,28.75000000000,,,0.33000000000,0.02365552
1213,1242,6/30/2011,0.403981481,28.72834936000,-91.65616812000,527,-91.63000000000,,28.75000000000,,,0.33000000000,0.03396352
1210,1239,6/30/2011,0.40224537,28.77198882000,-91.58495921000,528,-91.56000000000,,28.75000000000,,,0.38000000000,0.03326365
1387,1420,6/30/2011,0.526412037,28.73927344000,-91.50955321000,529,-91.49000000000,,28.75000000000,,,0.51000000000,0.02230218
1388,1421,6/30/2011,0.527083333,28.75498333000,-91.49795000000,529,-91.49000000000,,28.75000000000,,,0.51000000000,0.00938275
1389,1422,6/30/2011,0.52712963,28.77839191000,-91.49032075000,529,-91.49000000000,,28.75000000000,,,0.51000000000,0.02839372
1186,1215,6/30/2011,0.393275463,28.71963937000,-91.32250873000,531,-91.35000000000,,28.75000000000,,,0.52000000000,0.04095776
1187,1216,6/30/2011,0.393449074,28.72565091000,-91.32856840000,531,-91.35000000000,,28.75000000000,,,0.52000000000,0.03243750
1188,1217,6/30/2011,0.393599537,28.73058078000,-91.33294584000,531,-91.35000000000,,28.75000000000,,,0.52000000000,0.02584474
1189,1218,6/30/2011,0.393796296,28.74004099000,-91.33132702000,531,-91.35000000000,,28.75000000000,,,0.52000000000,0.02116275
1190,1219,6/30/2011,0.393888889,28.74374137000,-91.33307588000,531,-91.35000000000,,28.75000000000,,,0.52000000000,0.01804429
1191,1220,6/30/2011,0.393993056,28.74705487000,-91.33659404000,531,-91.35000000000,,28.75000000000,,,0.52000000000,0.01372565
1192,1221,6/30/2011,0.394386574,28.76407187000,-91.34382736000,531,-91.35000000000,,28.75000000000,,,0.52000000000,0.01536616
1193,1222,6/30/2011,0.394490741,28.76375867000,-91.35867758000,531,-91.35000000000,,28.75000000000,,,0.52000000000,0.01626657
112,146,6/25/2011,0.395902778,28.72230000000,-91.10908333000,534,-91.14000000000,,28.75000000000,,,0.52000000000,0.04151061
111,145,6/25/2011,0.394548611,28.78103073000,-91.10472242000,535,-91.07000000000,,28.75000000000,,,0.54000000000,0.04656772
1132,1162,6/30/2011,0.374872685,28.72856798000,-91.04664342000,535,-91.07000000000,,28.75000000000,,,0.54000000000,0.03169955
12,124,6/25/2011,0.3771875,28.72175727000,-90.85462253000,538,-90.86000000000,,28.75000000000,,,0.35000000000,0.02875011
90,123,6/25/2011,0.377060185,28.71595385000,-90.86719034000,538,-90.86000000000,,28.75000000000,,,0.35000000000,0.03479715
91,125,6/25/2011,0.377986111,28.75660000000,-90.86906667000,538,-90.86000000000,,28.75000000000,,,0.35000000000,0.01121448
92,126,6/25/2011,0.378541667,28.78035746000,-90.87178950000,538,-90.86000000000,,28.75000000000,,,0.35000000000,0.03256636
1051,1075,6/30/2011,0.347847222,28.77087803000,-90.55407598000,542,-90.58000000000,,28.75000000000,,,0.41000000000,0.03328584
1055,1079,6/30/2011,0.350601852,28.77352538000,-90.55128579000,542,-90.58000000000,,28.75000000000,,,0.41000000000,0.03712074
1056,1080,6/30/2011,0.350717593,28.76852677000,-90.55456892000,542,-90.58000000000,,28.75000000000,,,0.41000000000,0.03146396
1057,1080,6/30/2011,0.350717593,28.76848427000,-90.55442927000,542,-90.58000000000,,28.75000000000,,,0.41000000000,0.03155203
1058,1080,6/30/2011,0.350717593,28.76843404000,-90.55426423000,542,-90.58000000000,,28.75000000000,,,0.41000000000,0.03165665
1059,1081,6/30/2011,0.350902778,28.75941899000,-90.55491747000,542,-90.58000000000,,28.75000000000,,,0.41000000000,0.02679274
1060,1082,6/30/2011,0.351111111,28.75086819000,-90.56007413000,542,-90.58000000000,,28.75000000000,,,0.41000000000,0.01994477
1061,1083,6/30/2011,0.351226852,28.74626487000,-90.56231873000,542,-90.58000000000,,28.75000000000,,,0.41000000000,0.01807148
1062,1084,6/30/2011,0.351516204,28.73300000000,-90.56598333000,542,-90.58000000000,,28.75000000000,,,0.41000000000,0.02203332
1063,1085,6/30/2011,0.351793981,28.72080984000,-90.56930601000,542,-90.58000000000,,28.75000000000,,,0.41000000000,0.03108741
57,90,6/25/2011,0.337997685,28.75243254000,-90.48390048000,543,-90.51000000000,,28.75000000000,,,0.37000000000,0.02621263
1042,1066,6/30/2011,0.346423611,28.75453080000,-90.49391144000,543,-90.51000000000,,28.75000000000,,,0.37000000000,0.01671436
1043,1067,6/30/2011,0.346585648,28.76171257000,-90.49969344000,543,-90.51000000000,,28.75000000000,,,0.37000000000,0.01560159
1044,1068,6/30/2011,0.346967593,28.76688121000,-90.51882948000,543,-90.51000000000,,28.75000000000,,,0.37000000000,0.01905085
1045,1069,6/30/2011,0.347106481,28.77175281000,-90.52413927000,543,-90.51000000000,,28.75000000000,,,0.37000000000,0.02594424
1046,1070,6/30/2011,0.3471875,28.77138053000,-90.52899406000,543,-90.51000000000,,28.75000000000,,,0.37000000000,0.02859898
1047,1071,6/30/2011,0.34724537,28.77496947000,-90.53052261000,543,-90.51000000000,,28.75000000000,,,0.37000000000,0.03232108
1048,1072,6/30/2011,0.347280093,28.77611779000,-90.53247908000,543,-90.51000000000,,28.75000000000,,,0.37000000000,0.03445937
1049,1073,6/30/2011,0.347407407,28.77625535000,-90.53761445000,543,-90.51000000000,,28.75000000000,,,0.37000000000,0.03810382
1050,1074,6/30/2011,0.347430556,28.77683868000,-90.53894778000,543,-90.51000000000,,28.75000000000,,,0.37000000000,0.03947517
1052,1076,6/30/2011,0.350069444,28.78400348000,-90.53061463000,543,-90.51000000000,,28.75000000000,,,0.37000000000,0.03976430
1053,1077,6/30/2011,0.350069444,28.78400348000,-90.53061463000,543,-90.51000000000,,28.75000000000,,,0.37000000000,0.03976430
1054,1078,6/30/2011,0.350347222,28.78199125000,-90.54244521000,543,-90.51000000000,,28.75000000000,,,0.37000000000,0.04556459
1037,1061,6/30/2011,0.344675926,28.72341704000,-90.41189876000,544,-90.44000000000,,28.75000000000,,,0.31000000000,0.03868247
1038,1062,6/30/2011,0.344884259,28.73166559000,-90.41973005000,544,-90.44000000000,,28.75000000000,,,0.31000000000,0.02733169
1039,1063,6/30/2011,0.345393519,28.74009215000,-90.44417610000,544,-90.44000000000,,28.75000000000,,,0.31000000000,0.01075199
1040,1064,6/30/2011,0.345763889,28.74337224000,-90.46283490000,544,-90.44000000000,,28.75000000000,,,0.31000000000,0.02377730
1041,1065,6/30/2011,0.3459375,28.74712831000,-90.47092959000,544,-90.44000000000,,28.75000000000,,,0.31000000000,0.03106262
48,78,6/25/2011,0.322708333,28.73225668000,-90.23046321000,547,-90.23000000000,,28.75000000000,,,0.58000000000,0.01774937
49,79,6/25/2011,0.322858796,28.72224030000,-90.25931096000,547,-90.23000000000,,28.75000000000,,,0.58000000000,0.04036996
401,380,6/27/2011,0.305486111,28.72933333000,-90.19573333000,547,-90.23000000000,,28.75000000000,,,0.58000000000,0.04001645
400,379,6/27/2011,0.303738426,28.74859401000,-90.15414946000,548,-90.16000000000,,28.75000000000,,,0.79000000000,0.00601711
1019,1043,6/30/2011,0.336319444,28.78364280000,-90.16754251000,548,-90.16000000000,,28.75000000000,,,0.79000000000,0.03447793
1020,1044,6/30/2011,0.33744213,28.73221591000,-90.16843236000,548,-90.16000000000,,28.75000000000,,,0.79000000000,0.01968193
1021,1045,6/30/2011,0.337546296,28.72739359000,-90.16605326000,548,-90.16000000000,,28.75000000000,,,0.79000000000,0.02340281
29,52,6/25/2011,0.303344907,28.73873047000,-90.11033699000,549,-90.09000000000,,28.75000000000,,,0.84000000000,0.02325071
30,53,6/25/2011,0.303472222,28.74491380000,-90.11197032000,549,-90.09000000000,,28.75000000000,,,0.84000000000,0.02255137
31,54,6/25/2011,0.303680556,28.75402291000,-90.11446277000,549,-90.09000000000,,28.75000000000,,,0.84000000000,0.02479135
32,55,6/25/2011,0.303726852,28.75583958000,-90.11504610000,549,-90.09000000000,,28.75000000000,,,0.84000000000,0.02571785
33,56,6/25/2011,0.303796296,28.75867291000,-90.11596277000,549,-90.09000000000,,28.75000000000,,,0.84000000000,0.02737307
34,57,6/25/2011,0.304212963,28.77820000000,-90.11391667000,549,-90.09000000000,,28.75000000000,,,0.84000000000,0.03697630
402,381,6/27/2011,0.307291667,28.73578333000,-90.10878333000,549,-90.09000000000,,28.75000000000,,,0.84000000000,0.02355689
25,48,6/25/2011,0.300196759,28.74983393000,-89.99295341000,550,-90.02000000000,,28.75000000000,,,0.49000000000,0.02704710
26,49,6/25/2011,0.301481481,28.71736364000,-90.04492846000,550,-90.02000000000,,28.75000000000,,,0.49000000000,0.04106775
378,356,6/26/2011,0.465821759,28.76161991000,-90.00306244000,550,-90.02000000000,,28.75000000000,,,0.49000000000,0.02054028
13,47,6/25/2011,0.298935185,28.77318245000,-89.93430296000,551,-89.95000000000,,28.75000000000,,,0.46000000000,0.02799684
376,354,6/26/2011,0.464143519,28.73816974000,-89.91681672000,551,-89.95000000000,,28.75000000000,,,0.46000000000,0.03522904
377,355,6/26/2011,0.464872685,28.73650000000,-89.91793333000,551,-89.95000000000,,28.75000000000,,,0.46000000000,0.03479255
379,357,6/26/2011,0.465821759,28.75742535000,-89.96006812000,551,-89.95000000000,,28.75000000000,,,0.46000000000,0.01251011
380,358,6/26/2011,0.466493056,28.78258333000,-89.91731667000,551,-89.95000000000,,28.75000000000,,,0.46000000000,0.04615055
329,305,6/26/2011,0.430613426,28.75045000000,-89.64705000000,555,-89.67000000000,,28.75000000000,,,0.79000000000,0.02295441
326,300,6/26/2011,0.425428241,28.75560000000,-89.56065000000,557,-89.53000000000,,28.75000000000,,,0.95000000000,0.03115738
795,819,6/29/2011,0.387002315,28.79038038000,-93.85842976000,584,-93.87000000000,,28.82000000000,,,0.36000000000,0.03179925
